   0.2431133389 128.4433288574   0.0000000019   0.8050738573   0.0184181724   0.9189516306  18.2008399963   1.2769980431 110.2082824707   2.8952391148   0.4527227283  -0.4527227283  -0.0268293042  -0.4795520306   0.5887762308   0.5887762308   0.0013158019   0.5900920033   0.7542114854  -0.0268279500  -0.0013140661   0.7532545328   0.2446932942 127.6533584595   0.4527227283  -0.0203774571  -0.0016016421   0.6296054721   0.7573540211   1.5933507681   0.5887762308  -0.0542916097   1.3599247932
   0.2462729514 126.8635253906   0.0000000006   0.8082172275   0.0173004642   0.9233395457  18.1584548950   1.2854186296 110.1667098999   2.9159028530   0.4587751329  -0.4587751329  -0.0271829348  -0.4859580696   0.5965214968   0.5965214968   0.0013226920   0.5978441834   0.7484560013  -0.0271773841  -0.0013226615   0.7485914826   0.2478525937 126.0736999512   0.4587751329  -0.0197676197  -0.0016668092   0.6364510655   0.7652914524   1.6120094061   0.5965214968  -0.0685680807   1.3708459139
   0.2494315952 125.2841949463   0.0000000001   0.8113415241   0.0161815975   0.9277940989  18.1155242920   1.2938433886 110.1249237061   2.9382865429   0.4648374021  -0.4648374021  -0.0274733268  -0.4923107326   0.6044700146   0.6044700146   0.0013425919   0.6058126092   0.7516040206  -0.0274788868  -0.0013428811   0.7516138554   0.2510105968 124.4947052002   0.4648374021  -0.0190553907  -0.0017215194   0.6432633996   0.7736176252   1.6313347816   0.6044700146  -0.0747515634   1.3806302547
   0.2525885105 123.7057418823   0.0000000005   0.8144534826   0.0150472177   0.9323433042  18.0721588135   1.3023033142 110.0825424194   2.9606816769   0.4709199667  -0.4709199667  -0.0277872309  -0.4987072051   0.6122995019   0.6122995019   0.0013495942   0.6136490703   0.7470870018  -0.0277836509  -0.0013496085   0.7471911907   0.2541663945 122.9168014526   0.4709199667  -0.0182511397  -0.0017666012   0.6500983238   0.7824776173   1.6516138315   0.6122995019  -0.0806197301   1.3963733912
   0.2557428479 122.1285781860   0.0000000007   0.8175598383   0.0138798282   0.9369851947  18.0283336639   1.3107824326 110.0399703979   2.9829399586   0.4770291150  -0.4770291150  -0.0280684773  -0.5050975680   0.6196612716   0.6196612716   0.0013737823   0.6210350394   0.7535630465  -0.0280731563  -0.0013744074   0.7537803054   0.2573192716 121.3403625488   0.4770291150  -0.0173471980  -0.0018008940   0.6569646001   0.7918931842   1.6730042696   0.6196612716  -0.0814845413   1.4294897318
   0.2588938475 120.5530776978   0.0000000005   0.8206650019   0.0126652755   0.9417006373  17.9841117859   1.3192919493 109.9966812134   3.0052914619   0.4831701517  -0.4831701517  -0.0283791218  -0.5115492940   0.6266258955   0.6266258955   0.0013649234   0.6279908419   0.7417048216  -0.0283753965  -0.0013649515   0.7418174744   0.2604684234 119.7657852173   0.4831701517  -0.0163413975  -0.0018217313   0.6638268232   0.8018695712   1.6955002546   0.6266258955  -0.0770160183   1.4615571499
   0.2620407343 118.9796295166   0.0000000009   0.8237721920   0.0113968793   0.9464747310  17.9394588470   1.3278359175 109.9537277222   3.0275876522   0.4893415570  -0.4893415570  -0.0286872685  -0.5180288553   0.6332435608   0.6332435608   0.0013350596   0.6345786452   0.7192547321  -0.0286821052  -0.0013329422   0.7182433605   0.2636130154 118.1934890747   0.4893415570  -0.0152485175  -0.0018255055   0.6706235409   0.8123843074   1.7188519239   0.6332435608  -0.0695999563   1.4871274233
   0.2651826739 117.4086608887   0.0000000014   0.8268827796   0.0100757563   0.9513032436  17.8943920135   1.3364201784 109.9117813110   3.0506582260   0.4955375493  -0.4955375493  -0.0289546251  -0.5244921446   0.6400415897   0.6400415897   0.0013609421   0.6414025426   0.7278134227  -0.0289679226  -0.0013641232   0.7291798592   0.2667523324 116.6238327026   0.4955375493  -0.0141035188  -0.0018077339   0.6772986054   0.8232957721   1.7426017523   0.6400415897  -0.0567204170   1.5065373182
   0.2683189213 115.8405380249   0.0000000010   0.8299975991   0.0087094288   0.9561933875  17.8489875793   1.3450573683 109.8691024780   3.0746185780   0.5017440319  -0.5017440319  -0.0292621590  -0.5310062170   0.6475260854   0.6475260854   0.0013973928   0.6489234567   0.7400603890  -0.0292589758  -0.0013961563   0.7394858599   0.2698855102 115.0572433472   0.5017440319  -0.0129403165  -0.0017623239   0.6838158369   0.8343080878   1.7662601471   0.6475260854  -0.0436417907   1.5365087986
   0.2714486718 114.2756652832  -0.0000000000   0.8331170082   0.0073108701   0.9611597061  17.8031959534   1.3537634611 109.8253707886   3.0999095440   0.5079385042  -0.5079385042  -0.0295441002  -0.5374826193   0.6554052234   0.6554052234   0.0013803652   0.6567856073   0.7241932154  -0.0295375530  -0.0013810571   0.7247168422   0.2730118036 113.4940948486   0.5079385042  -0.0117765917  -0.0016813183   0.6901563406   0.8450608850   1.7894766331   0.6554052234  -0.0337405801   1.5715224743
   0.2745711505 112.7144241333   0.0000000003   0.8362422585   0.0058995206   0.9662113190  17.7570705414   1.3625147343 109.7822647095   3.1260547638   0.5141022801  -0.5141022801  -0.0297766440  -0.5438789129   0.6630214453   0.6630214453   0.0013701498   0.6643915772   0.7135826349  -0.0297826231  -0.0013705117   0.7136278749   0.2761304975 111.9347534180   0.5141022801  -0.0106188916  -0.0015569805   0.6963105798   0.8553214073   1.8121081591   0.6630214453  -0.0238946881   1.5943568945
   0.2776856422 111.1571807861  -0.0000000007   0.8393729925   0.0045018694   0.9713485241  17.7107009888   1.3713340759 109.7395935059   3.1521666050   0.5202228427  -0.5202228427  -0.0300279818  -0.5502508283   0.6699347496   0.6699347496   0.0013869230   0.6713216901   0.7173203230  -0.0300255660  -0.0013863575   0.7170855403   0.2792407870 110.3796081543   0.5202228427  -0.0094721625  -0.0013854366   0.7022720575   0.8651224971   1.8341523409   0.6699347496  -0.0156857446   1.6152511835
   0.2807913423 109.6043319702   0.0000000014   0.8425097466   0.0031478861   0.9765484929  17.6640720367   1.3802094460 109.6965179443   3.1783955097   0.5262923241  -0.5262923241  -0.0302609317  -0.5565532446   0.6763932705   0.6763932705   0.0014477452   0.6778410077   0.7445049286  -0.0302636251  -0.0014485426   0.7448487282   0.2823418975 108.8290481567   0.5262923241  -0.0083447555  -0.0011685666   0.7080471516   0.8746724129   1.8557531834   0.6763932705  -0.0111204507   1.6361740828
   0.2838875055 108.0562438965   0.0000000018   0.8456504941   0.0018644233   0.9817650318  17.6172256470   1.3891497850 109.6516952515   3.2039964199   0.5323109627  -0.5323109627  -0.0304847863  -0.5627957582   0.6829007864   0.6829007864   0.0014938868   0.6843946576   0.7639631033  -0.0304801594  -0.0014927014   0.7634726763   0.2854331434 107.2834320068   0.5323109627  -0.0072462279  -0.0009126416   0.7136644721   0.8841212392   1.8774563074   0.6829007864  -0.0040941080   1.6664378643
   0.2869734466 106.5132751465   0.0000000021   0.8487927318   0.0006714521   0.9869382381  17.5701885223   1.3981571198 109.6055908203   3.2294299603   0.5382919908  -0.5382919908  -0.0306722634  -0.5689642429   0.6892531514   0.6892531514   0.0014898548   0.6907430291   0.7586952448  -0.0306766275  -0.0014884396   0.7578666210   0.2885137498 105.7431259155   0.5382919908  -0.0061831311  -0.0006251861   0.7191716433   0.8934442997   1.9002151489   0.6892531514   0.0042994926   1.7058854103
   0.2900483608 104.9758224487   0.0000000018   0.8519331217  -0.0004157917   0.9920122027  17.5230312347   1.4072082043 109.5597839355   3.2540681362   0.5442531705  -0.5442531705  -0.0308773592  -0.5751305223   0.6952962279   0.6952962279   0.0015095077   0.6968057156   0.7653431892  -0.0308752600  -0.0015118821   0.7665991783   0.2915830016 104.2084960938   0.5442531705  -0.0051557445  -0.0003128587   0.7246214747   0.9024527669   1.9248920679   0.6952962279   0.0032759241   1.7371718884
   0.2931116223 103.4441909790   0.0000000007   0.8550656438  -0.0013807162   0.9969486594  17.4757385254   1.4163292646 109.5135421753   3.2800426483   0.5502058864  -0.5502058864  -0.0310797133  -0.5812855959   0.7017128468   0.7017128468   0.0015550514   0.7032678723   0.7846274376  -0.0310763251  -0.0015530260   0.7836910486   0.2946402133 102.6798934937   0.5502058864  -0.0041676173   0.0000178067   0.7300488949   0.9108386040   1.9516791105   0.7017128468  -0.0015811557   1.7631686926
   0.2961624265 101.9187850952   0.0000000008   0.8581835628  -0.0022012005   1.0017364025  17.4283294678   1.4254670143 109.4661026001   3.3073194027   0.5561534166  -0.5561534166  -0.0312685184  -0.5874219537   0.7090161443   0.7090161443   0.0015743035   0.7105904222   0.7898591161  -0.0312758014  -0.0015750667   0.7900580168   0.2976846695 101.1576690674   0.5561534166  -0.0032402810   0.0003577117   0.7354523540   0.9183041453   1.9799944162   0.7090161443   0.0028375573   1.8006904125
   0.2992001772 100.3999099731  -0.0000000005   0.8612809181  -0.0028525481   1.0063779354  17.3808364868   1.4346190691 109.4182739258   3.3354110718   0.5620934963  -0.5620934963  -0.0314594470  -0.5935529470   0.7168043256   0.7168043256   0.0015587118   0.7183630466   0.7770565748  -0.0314639285  -0.0015596419   0.7774094939   0.3007156551  99.6421737671   0.5620934963  -0.0024210981   0.0006939786   0.7407827377   0.9247459173   2.0088014603   0.7168043256   0.0051371683   1.8487224579
   0.3022240996  98.8879470825   0.0000000003   0.8643484712  -0.0033164378   1.0108783245  17.3332710266   1.4437781572 109.3711395264   3.3627934456   0.5680216551  -0.5680216551  -0.0316596627  -0.5996813178   0.7240576148   0.7240576148   0.0015522569   0.7256098986   0.7692704797  -0.0316459239  -0.0015517493   0.7693527937   0.3037325442  98.1337280273   0.5680216551  -0.0017707398   0.0010125034   0.7459466457   0.9303248525   2.0371072292   0.7240576148  -0.0037814823   1.8949313164
   0.3052335978  97.3832015991   0.0000000001   0.8673804998  -0.0035902793   1.0152426958  17.2856311798   1.4529833794 109.3244247437   3.3910834789   0.5739323497  -0.5739323497  -0.0318356641  -0.6057680249   0.7304506302   0.7304506302   0.0015768691   0.7320274711   0.7783619761  -0.0318347551  -0.0015758958   0.7779036164   0.3067346513  96.6326751709   0.5739323497  -0.0013420016   0.0013023963   0.7508212328   0.9353863001   2.0643692017   0.7304506302  -0.0168174542   1.9352071285
   0.3082280159  95.8859939575  -0.0000000011   0.8703657985  -0.0036909129   1.0194749832  17.2379665375   1.4622241259 109.2772064209   3.4212799072   0.5798181295  -0.5798181295  -0.0320160091  -0.6118341684   0.7366337180   0.7366337180   0.0016315060   0.7382652164   0.8022165298  -0.0320227444  -0.0016335653   0.8030602336   0.3097213507  95.1393280029   0.5798181295  -0.0011648472   0.0015590903   0.7552908659   0.9402683973   2.0906252861   0.7366337180  -0.0288936347   1.9696335793
   0.3112066388  94.3966827393  -0.0000000020   0.8732942939  -0.0036503018   1.0235832930  17.1902847290   1.4715352058 109.2286148071   3.4522445202   0.5856669545  -0.5856669545  -0.0322060473  -0.6178730130   0.7429644465   0.7429644465   0.0016726025   0.7446370721   0.8187814951  -0.0322078504  -0.0016716948   0.8182913661   0.3126918972  93.6540527344   0.5856669545  -0.0012398096   0.0017837867   0.7592811584   0.9451467395   2.1162652969   0.7429644465  -0.0450713187   2.0066347122
   0.3141688704  92.9155654907  -0.0000000013   0.8761571646  -0.0035052416   1.0275784731  17.1425838470   1.4809163809 109.1790695190   3.4839241505   0.5914625525  -0.5914625525  -0.0323859639  -0.6238484979   0.7493210435   0.7493210435   0.0016917017   0.7510127425   0.8246245384  -0.0323878117  -0.0016906348   0.8240575194   0.3156458735  92.1770629883   0.5914625525  -0.0015449040   0.0019793373   0.7627858520   0.9500555396   2.1416661739   0.7493210435  -0.0534732603   2.0496542454
   0.3171141744  91.4429092407  -0.0000000019   0.8789469004  -0.0032867969   1.0314733982  17.0948905945   1.4903689623 109.1292419434   3.5170080662   0.5971896052  -0.5971896052  -0.0325700454  -0.6297596693   0.7560917139   0.7560917139   0.0017403525   0.7578320503   0.8440859318  -0.0325615816  -0.0017406691   0.8444589376   0.3185825050  90.7087478638   0.5971896052  -0.0020455003   0.0021459004   0.7658642530   0.9550049901   2.1670372486   0.7560917139  -0.0593048334   2.0884771347
   0.3200418949  89.9790496826  -0.0000000027   0.8816563487  -0.0030165252   1.0352915525  17.0472126007   1.4998567104 109.0782852173   3.5509915352   0.6028395295  -0.6028395295  -0.0327289738  -0.6355684996   0.7634131312   0.7634131312   0.0017857966   0.7651989460   0.8617311120  -0.0327334180  -0.0017858995   0.8616636992   0.3215012848  89.2493591309   0.6028395295  -0.0027009945   0.0022811166   0.7686273456   0.9599848390   2.1925234795   0.7634131312  -0.0632112622   2.1254913807
   0.3229514360  88.5242843628  -0.0000000015   0.8842825294  -0.0027091405   1.0390651226  16.9995994568   1.5093530416 109.0263290405   3.5850694180   0.6084113717  -0.6084113717  -0.0329105146  -0.6413218975   0.7699192166   0.7699192166   0.0017777062   0.7716969252   0.8537041545  -0.0329154842  -0.0017786744   0.8540403843   0.3244016171  87.7991943359   0.6084113717  -0.0034648580   0.0023845728   0.7712162733   0.9649190903   2.2182359695   0.7699192166  -0.0601253361   2.1690862179
   0.3258422613  87.0788726807  -0.0000000030   0.8868221641  -0.0023760612   1.0428247452  16.9520301819   1.5188142061 108.9749374390   3.6186268330   0.6139069200  -0.6139069200  -0.0331378058  -0.6470447183   0.7751004100   0.7751004100   0.0017309219   0.7768313289   0.8274242878  -0.0331188515  -0.0017313976   0.8281253576   0.3272829354  86.3585357666   0.6139069200  -0.0042813523   0.0024605324   0.7737759352   0.9697154164   2.2441825867   0.7751004100  -0.0548799671   2.2015340328
   0.3287138343  85.6430816650  -0.0000000023   0.8892753720  -0.0020267796   1.0465805531  16.9044513702   1.5282331705 108.9252319336   3.6507101059   0.6193267703  -0.6193267703  -0.0333245993  -0.6526513696   0.7801035643   0.7801035643   0.0017174421   0.7818210125   0.8183041811  -0.0333415121  -0.0017154440   0.8169375062   0.3301447630  84.9276199341   0.6193267703  -0.0050915922   0.0025157663   0.7764242887   0.9743879437   2.2703220844   0.7801035643  -0.0449037179   2.2113325596
   0.3315656483  84.2171783447  -0.0000000031   0.8916385174  -0.0016690383   1.0503253937  16.8569335938   1.5376021862 108.8762588501   3.6834995747   0.6246647835  -0.6246647835  -0.0335867144  -0.6582515240   0.7857236266   0.7857236266   0.0017600306   0.7874836326   0.8332205415  -0.0335860960  -0.0017594770   0.8329737782   0.3329865336  83.5067367554   0.6246647835  -0.0058485633   0.0025562695   0.7792289257   0.9791206121   2.2967982292   0.7857236266  -0.0310121384   2.2156350613
   0.3343971372  82.8014297485  -0.0000000020   0.8939073086  -0.0013085945   1.0540477037  16.8093833923   1.5469197035 108.8264236450   3.7185463905   0.6299113631  -0.6299113631  -0.0338583626  -0.6637697220   0.7919688225   0.7919688225   0.0017992334   0.7937680483   0.8453233838  -0.0338547304  -0.0017991402   0.8453702927   0.3358077407  82.0961303711   0.6299113631  -0.0065243039   0.0025865617   0.7821916938   0.9842140079   2.3239564896   0.7919688225  -0.0161088444   2.2290539742
   0.3372078240  81.3960876465  -0.0000000019   0.8960757852  -0.0009480761   1.0577393770  16.7618007660   1.5562157631 108.7758483887   3.7534790039   0.6350573301  -0.6350573301  -0.0341532081  -0.6692105532   0.7981758714   0.7981758714   0.0018146087   0.7999904752   0.8454653621  -0.0341516398  -0.0018143334   0.8453758955   0.3386079073  80.6960449219   0.6350573301  -0.0071059489   0.0026107170   0.7852584720   0.9899691343   2.3520410061   0.7981758714  -0.0109124323   2.2614979744
   0.3399972618  80.0013656616  -0.0000000019   0.8981350064  -0.0005851035   1.0613968372  16.7141666412   1.5655201674 108.7252349854   3.7871537209   0.6400974989  -0.6400974989  -0.0344764367  -0.6745739579   0.8042027950   0.8042027950   0.0018567821   0.8060595989   0.8573322892  -0.0344822481  -0.0018594547   0.8584214449   0.3413866162  79.3066940308   0.6400974989  -0.0075907619   0.0026323281   0.7883356810   0.9966071248   2.3810327053   0.8042027950  -0.0127690779   2.3239612579
   0.3427649736  78.6175155640  -0.0000000009   0.9000771642  -0.0002128493   1.0650154352  16.6664562225   1.5748444796 108.6738433838   3.8222506046   0.6450334191  -0.6450334191  -0.0348483361  -0.6798817515   0.8099935055   0.8099935055   0.0019057195   0.8118992448   0.8709787130  -0.0348476134  -0.0019059738   0.8711132407   0.3441433012  77.9283523560   0.6450334191  -0.0079863071   0.0026534151   0.7913206816   1.0042462349   2.4107978344   0.8099935055  -0.0150953839   2.3951544762
   0.3455104828  77.2447586060  -0.0000000010   0.9018905163   0.0001777533   1.0685932636  16.6186180115   1.5842336416 108.6215209961   3.8579080105   0.6498740911  -0.6498740911  -0.0352481268  -0.6851221919   0.8154629469   0.8154629469   0.0019399995   0.8174029589   0.8772444129  -0.0352438986  -0.0019392793   0.8770239949   0.3468776345  76.5611801147   0.6498740911  -0.0083131334   0.0026741559   0.7941262722   1.0129060745   2.4412491322   0.8154629469  -0.0216584504   2.4672758579
   0.3482334018  75.8833007812  -0.0000000015   0.9035627842   0.0005965695   1.0721290112  16.5706291199   1.5937372446 108.5686950684   3.8945508003   0.6546356678  -0.6546356678  -0.0356756561  -0.6903113127   0.8212665915   0.8212665915   0.0019806775   0.8232472539   0.8850898147  -0.0356682986  -0.0019800132   0.8849754930   0.3495891392  75.2054290771   0.6546356678  -0.0086013069   0.0026932680   0.7966957092   1.0225464106   2.4723658562   0.8212665915  -0.0197939649   2.5483143330
   0.3509333134  74.5333404541  -0.0000000003   0.9050830603   0.0010541996   1.0756257772  16.5224685669   1.6033974886 108.5152206421   3.9329156876   0.6593302488  -0.6593302488  -0.0361125059  -0.6954427361   0.8273545504   0.8273545504   0.0020066670   0.8293612003   0.8856436610  -0.0361166261  -0.0020081671   0.8862047195   0.3522774875  73.8612594604   0.6593302488  -0.0088810483   0.0027081347   0.7990190983   1.0331497192   2.5040833950   0.8273545504  -0.0113133900   2.6220793724
   0.3536098599  73.1950683594  -0.0000000011   0.9064386487   0.0015616433   1.0790928602  16.4741401672   1.6132647991 108.4615097046   3.9717078209   0.6639615893  -0.6639615893  -0.0365907401  -0.7005523443   0.8330101967   0.8330101967   0.0020495371   0.8350597620   0.8929091692  -0.0365950726  -0.0020511318   0.8934981227   0.3549422324  72.5288848877   0.6639615893  -0.0091736624   0.0027149138   0.8011320233   1.0447784662   2.5362610817   0.8330101967   0.0016508227   2.6893954277
   0.3562626839  71.8686599731  -0.0000000021   0.9076201916   0.0021286297   1.0825444460  16.4256057739   1.6233559847 108.4071426392   4.0119419098   0.6685208678  -0.6685208678  -0.0371071286  -0.7056279778   0.8381282687   0.8381282687   0.0020864510   0.8402147293   0.8969852924  -0.0371067151  -0.0020830932   0.8955518007   0.3575831056  71.2084503174   0.6685208678  -0.0094915610   0.0027092823   0.8031011224   1.0574930906   2.5687334538   0.8381282687   0.0234362800   2.7506594658
   0.3588913381  70.5543289185  -0.0000000013   0.9086187482   0.0027609081   1.0859837532  16.3768348694   1.6336843967 108.3522949219   4.0523104668   0.6730017662  -0.6730017662  -0.0376662761  -0.7106680274   0.8430124521   0.8430124521   0.0020845730   0.8450970054   0.8836426735  -0.0376575030  -0.0020831071   0.8832269311   0.3601995707  69.9002151489   0.6730017662  -0.0098487008   0.0026882507   0.8049942255   1.0712140799   2.6014060974   0.8430124521   0.0367628932   2.8079223633
   0.3614955544  69.2522201538  -0.0000000017   0.9094269872   0.0034578971   1.0894104242  16.3277893066   1.6442553997 108.2980041504   4.0922336578   0.6774007678  -0.6774007678  -0.0382469408  -0.7156476974   0.8478219509   0.8478219509   0.0021023483   0.8499243259   0.8783729076  -0.0382541865  -0.0021042940   0.8790194988   0.3627915382  68.6042327881   0.6774007678  -0.0102608129   0.0026522593   0.8068500161   1.0857111216   2.6343472004   0.8478219509   0.0407572985   2.8802595139
   0.3640750945  67.9624557495  -0.0000000019   0.9100366235   0.0042122044   1.0928021669  16.2784595490   1.6551048756 108.2437744141   4.1328115463   0.6817212105  -0.6817212105  -0.0388950370  -0.7206162214   0.8528411388   0.8528411388   0.0021630549   0.8550041914   0.8890823722  -0.0388954356  -0.0021612660   0.8883380294   0.3653586507  67.3206710815   0.6817212105  -0.0107279811   0.0026050152   0.8086630106   1.1006988287   2.6678338051   0.8528411388   0.0395024940   2.9618079662
   0.3666296005  66.6851959229  -0.0000000024   0.9104409814   0.0050115245   1.0961445570  16.2287807465   1.6662745476 108.1885223389   4.1751060486   0.6859736443  -0.6859736443  -0.0395822041  -0.7255558372   0.8582084179   0.8582084179   0.0022455046   0.8604539037   0.9068983793  -0.0395782478  -0.0022451347   0.9068396091   0.3679005206  66.0497360229   0.6859736443  -0.0112176305   0.0025510862   0.8103805780   1.1159206629   2.7022960186   0.8582084179   0.0282605290   3.0270860195
   0.3691587448  65.4206237793  -0.0000000038   0.9106342196   0.0058419462   1.0994247198  16.1787261963   1.6777925491 108.1317291260   4.2183575630   0.6901726127  -0.6901726127  -0.0402912199  -0.7304638624   0.8637043238   0.8637043238   0.0023201469   0.8660244942   0.9202963114  -0.0402969867  -0.0023225138   0.9211033583   0.3704169393  64.7915267944   0.6901726127  -0.0116675217   0.0024939410   0.8119217753   1.1311389208   2.7381315231   0.8637043238   0.0173047613   3.0824003220
   0.3716623187  64.1688385010  -0.0000000038   0.9106128812   0.0066915178   1.1026382446  16.1282901764   1.6897126436 108.0736389160   4.2620410919   0.6943269968  -0.6943269968  -0.0410393812  -0.7353664041   0.8691309690   0.8691309690   0.0023852265   0.8715161681   0.9286192060  -0.0410415530  -0.0023857676   0.9287807345   0.3729076982  63.5461502075   0.6943269968  -0.0120069766   0.0024356695   0.8131902218   1.1460877657   2.7755017281   0.8691309690   0.0066797202   3.1484665871
   0.3741401434  62.9299278259  -0.0000000043   0.9103721976   0.0075526750   1.1057788134  16.0774459839   1.7020486593 108.0145416260   4.3059911728   0.6984386444  -0.6984386444  -0.0418197364  -0.7402583957   0.8745502234   0.8745502234   0.0024470626   0.8769972920   0.9346248507  -0.0418135487  -0.0024474154   0.9348978400   0.3753725588  62.3137207031   0.6984386444  -0.0121812932   0.0023771629   0.8140870929   1.1604876518   2.8143329620   0.8745502234  -0.0101982532   3.2092931271
   0.3765918911  61.7040557861  -0.0000000026   0.9099113941   0.0084221708   1.1088420153  16.0261802673   1.7148138285 107.9545440674   4.3519926071   0.7024991512  -0.7024991512  -0.0426108390  -0.7451099753   0.8799212575   0.8799212575   0.0024669941   0.8823882341   0.9244426489  -0.0426100120  -0.0024671648   0.9245247245   0.3778112233  61.0943870544   0.7024991512  -0.0121676214   0.0023177885   0.8145127296   1.1741193533   2.8544621468   0.8799212575  -0.0201588999   3.2630546093
   0.3790174127  60.4912948608  -0.0000000044   0.9092295170   0.0092990957   1.1118205786  15.9745035172   1.7280008793 107.8947067261   4.3996415138   0.7064944506  -0.7064944506  -0.0434362404  -0.7499306798   0.8850065470   0.8850065470   0.0025038198   0.8875103593   0.9203290939  -0.0434381403  -0.0025013969   0.9193983674   0.3802236319  59.8881835938   0.7064944506  -0.0119703133   0.0022553217   0.8143720031   1.1869052649   2.8958475590   0.8850065470  -0.0230058935   3.3301110268
   0.3814165592  59.2917213440  -0.0000000021   0.9083264470   0.0101823537   1.1147098541  15.9223985672   1.7415847778 107.8346405029   4.4481129646   0.7104098201  -0.7104098201  -0.0443016328  -0.7547114491   0.8901295066   0.8901295066   0.0025955632   0.8927250504   0.9351853132  -0.0443046056  -0.0025963834   0.9354180098   0.3826094568  58.6952705383   0.7104098201  -0.0115991328   0.0021870667   0.8135756254   1.1988912821   2.9386639595   0.8901295066  -0.0311838388   3.4204561710
   0.3837890327  58.1054840088  -0.0000000030   0.9072026014   0.0110693881   1.1175011396  15.8698463440   1.7555249929 107.7730560303   4.4973201752   0.7142328024  -0.7142328024  -0.0452189930  -0.7594518065   0.8955272436   0.8955272436   0.0026874421   0.8982146978   0.9480018020  -0.0452194326  -0.0026863464   0.9476062059   0.3849686086  57.5156974792   0.7142328024  -0.0110529037   0.0021117062   0.8120528460   1.2101653814   2.9832231998   0.8955272436  -0.0450588726   3.5243241787
   0.3861348033  56.9325981140  -0.0000000037   0.9058599472   0.0119563406   1.1201795340  15.8168096542   1.7697989941 107.7100143433   4.5472192764   0.7179549336  -0.7179549336  -0.0461865366  -0.7641414404   0.9009304047   0.9009304047   0.0027390791   0.9036694765   0.9452031255  -0.0461885929  -0.0027400102   0.9454823136   0.3873009980  56.3495025635   0.7179549336  -0.0103224749   0.0020304439   0.8097645044   1.2207703590   3.0299210548   0.9009304047  -0.0623342991   3.6401784420
   0.3884536922  55.7731552124  -0.0000000040   0.9042972326   0.0128393983   1.1227359772  15.7632589340   1.7843750715 107.6464996338   4.5989789963   0.7215678096  -0.7215678096  -0.0472208373  -0.7687886357   0.9060641527   0.9060641527   0.0028026376   0.9088667631   0.9453256726  -0.0472174883  -0.0028042994   0.9459533095   0.3896063864  55.1968078613   0.7215678096  -0.0094054816   0.0019464364   0.8067092896   1.2306443453   3.0792829990   0.9060641527  -0.0857129022   3.7590210438
   0.3907455802  54.6272087097  -0.0000000039   0.9025153518   0.0137167368   1.1251699924  15.7091464996   1.7992407084 107.5822677612   4.6516361237   0.7250634432  -0.7250634432  -0.0483065471  -0.7733699679   0.9106174707   0.9106174707   0.0029047581   0.9135222435   0.9575777650  -0.0483078659  -0.0029006626   0.9562015533   0.3918848038  54.0575981140   0.7250634432  -0.0083147567   0.0018630697   0.8029213548   1.2396162748   3.1319618225   0.9106174707  -0.1040885374   3.8828070164
   0.3930104375  53.4947814941  -0.0000000036   0.9005091786   0.0145893469   1.1274869442  15.6544427872   1.8143994808 107.5164794922   4.7040324211   0.7284352183  -0.7284352183  -0.0494648553  -0.7779000998   0.9146115780   0.9146115780   0.0030037991   0.9176153541   0.9672937989  -0.0494668856  -0.0030066709   0.9681788087   0.3941360414  52.9319801331   0.7284352183  -0.0070752157   0.0017829147   0.7984611988   1.2474423647   3.1885077953   0.9146115780  -0.1110067815   4.0219731331
   0.3952480555  52.3759727478  -0.0000000042   0.8982707262   0.0154608311   1.1296969652  15.5991010666   1.8298661709 107.4492645264   4.7571182251   0.7316774726  -0.7316774726  -0.0506939925  -0.7823714614   0.9185401201   0.9185401201   0.0031179215   0.9216580391   0.9798515439  -0.0506901480  -0.0031183562   0.9800624251   0.3963600993  51.8199501038   0.7316774726  -0.0057171909   0.0017077333   0.7934073806   1.2539159060   3.2490897179   0.9185401201  -0.0982195064   4.1603875160
   0.3974584341  51.2707824707  -0.0000000042   0.8957938552   0.0163372364   1.1318088770  15.5430746078   1.8456459045 107.3803482056   4.8117094040   0.7347928882  -0.7347928882  -0.0519819818  -0.7867748737   0.9226608872   0.9226608872   0.0032218429   0.9258827567   0.9871981740  -0.0519827828  -0.0032201482   0.9866636992   0.3985567689  50.7216148376   0.7347928882  -0.0042746868   0.0016383933   0.7878460884   1.2589547634   3.3133082390   0.9226608872  -0.0788018703   4.3037400246
   0.3996414542  50.1792716980  -0.0000000033   0.8930649757   0.0172263775   1.1338253021  15.4863357544   1.8617868423 107.3100128174   4.8674178123   0.7377793193  -0.7377793193  -0.0533383526  -0.7911176682   0.9266259670   0.9266259670   0.0033127575   0.9299387336   0.9890133739  -0.0533415377  -0.0033149356   0.9896043539   0.4007261693  49.6369171143   0.7377793193  -0.0027883244   0.0015750546   0.7818567157   1.2626483440   3.3802919388   0.9266259670  -0.0625347644   4.4381284714
   0.4017971754  49.1014137268  -0.0000000060   0.8900757432   0.0181365460   1.1357486248  15.4288444519   1.8782975674 107.2386016846   4.9248576164   0.7406362295  -0.7406362295  -0.0547785386  -0.7954147458   0.9300016761   0.9300016761   0.0034336669   0.9334353209   0.9983868003  -0.0547782741  -0.0034321898   0.9979624152   0.4028681815  48.5659103394   0.7406362295  -0.0013072912   0.0015179552   0.7755067348   1.2652477026   3.4490568638   0.9300016761  -0.0483241566   4.5659427643
